customer_id,credit_score
19722,574
19723,557
19724,585
19725,492
19726,480
19727,353
19728,612
19729,342
19730,332
19731,557
19732,355
19733,549
19734,394
19735,563
19736,604
19737,377
19738,379
19739,576
19740,428
19741,580
19742,567
19743,547
19744,540
19745,515
19746,608
19747,473
19748,565
19749,525
19750,625
19751,468
19752,314
19753,405
19754,326
19755,590
19756,579
19757,386
19758,518
19759,578
19760,435
19761,549
19762,415
19763,368
19764,598
19765,395
19766,580
19767,578
19768,580
19769,532
19770,447
19771,519
19772,456
19773,563
19774,360
19775,611
19776,427
19777,552
19778,562
19779,592
19780,544
19781,570
19782,509
19783,312
19784,378
19785,348
19786,418
19787,347
19788,603
19789,601
19790,443
19791,391
19792,410
19793,575
19794,434
19795,572
19796,577
19797,348
19798,559
19799,340
19800,420
19801,389
19802,548
19803,439
19804,603
19805,367
19806,504
19807,330
19808,610
19809,547
19810,327
19811,364
19812,439
19813,364
19814,600
19815,363
19816,402
19817,406
19818,352
19819,373
19820,604
19821,492
19822,575
19823,606
19824,420
19825,416
19826,597
19827,563
19828,399
19829,325
19830,620
19831,358
19832,360
19833,533
19834,599
19835,371
19836,343
19837,444
19838,385
19839,499
19840,584
19841,583
19842,331
19843,386
19844,553
19845,564
19846,351
19847,456
19848,610
19849,573
19850,557
19851,375
19852,579
19853,445
19854,305
19855,452
19856,402
19857,516
19858,586
19859,379
19860,442
19861,336
19862,388
19863,595
19864,345
19865,381
19866,585
19867,582
19868,367
19869,365
19870,510
19871,356
19872,434
19873,529
19874,434
19875,519
19876,358
19877,611
19878,610
19879,587
19880,414
19881,589
19882,423
19883,430
19884,388
19885,592
19886,360
19887,497
19888,576
19889,355
19890,353
19891,579
19892,523
19893,431
19894,571
19895,362
19896,377
19897,485
19898,397
19899,594
19900,568
19901,329
19902,340
19903,400
19904,562
19905,588
19906,510
19907,387
19908,515
19909,595
19910,591
19911,555
19912,343
19913,395
19914,565
19915,492
19916,385
19917,565
19918,344
19919,376
19920,376
19921,379
19922,562
19923,371
19924,387
19925,417
19926,594
19927,459
19928,425
19929,546
19930,566
19931,474
19932,377
19933,416
19934,353
19935,374
19936,578
19937,569
19938,446
19939,436
19940,598
19941,445
19942,398
19943,393
19944,350
19945,555
19946,582
19947,598
19948,593
19949,503
19950,382
19951,445
19952,556
19953,490
19954,369
19955,348
19956,326
19957,496
19958,472
19959,371
19960,605
19961,382
19962,362
19963,477
19964,443
19965,466
19966,595
19967,562
19968,568
19969,401
19970,383
19971,369
19972,352
19973,561
19974,345
19975,569
19976,453
19977,619
19978,374
19979,565
19980,394
19981,536
19982,623
19983,488
19984,530
19985,578
19986,359
19987,365
19988,451
19989,572
19990,484
19991,481
19992,532
19993,351
19994,525
19995,587
19996,376
19997,594
19998,425
19999,592
20000,581
20001,345
20002,603
20003,541
20004,610
20005,368
20006,596
20007,542
20008,487
20009,530
20010,353
20011,586
20012,498
20013,547
20014,555
20015,382
20016,552
20017,584
20018,529
20019,345
20020,608
20021,431
20022,557
20023,586
20024,449
20025,340
20026,352
20027,608
20028,583
20029,506
20030,398
20031,374
20032,594
20033,345
20034,356
20035,606
20036,332
20037,518
20038,549
20039,382
20040,550
20041,603
20042,476
20043,582
20044,621
20045,561
20046,432
20047,594
20048,401
20049,613
20050,429
20051,570
20052,410
20053,402
20054,562
20055,518
20056,412
20057,470
20058,348
20059,625
20060,359
20061,570
20062,586
20063,333
20064,614
20065,461
20066,382
20067,497
20068,483
20069,535
20070,590
20071,560
20072,566
20073,407
20074,521
20075,558
20076,562
20077,576
20078,585
20079,366
20080,555
20081,494
20082,580
20083,363
20084,442
20085,554
20086,325
20087,368
20088,590
20089,338
20090,507
20091,401
20092,359
20093,590
20094,386
20095,427
20096,594
20097,438
20098,608
20099,538
20100,413
20101,353
20102,558
20103,560
20104,402
20105,453
20106,558
20107,321
20108,506
20109,574
20110,397
20111,405
20112,384
20113,364
20114,375
20115,505
20116,542
20117,478
20118,397
20119,595
20120,361
20121,374
20122,609
20123,402
20124,353
20125,592
20126,581
20127,499
20128,499
20129,499
20130,616
20131,554
20132,519
20133,534
20134,391
20135,582
20136,359
20137,597
20138,422
20139,363
20140,377
20141,549
20142,551
20143,571
20144,592
20145,325
20146,328
20147,543
20148,344
20149,313
20150,454
20151,585
20152,627
20153,382
20154,540
20155,580
20156,401
20157,566
20158,580
20159,564
20160,398
20161,560
20162,592
20163,325
20164,486
20165,528
20166,366
20167,597
20168,607
20169,590
20170,364
20171,481
20172,399
20173,433
20174,366
20175,329
20176,595
20177,398
20178,387
20179,406
20180,461
20181,548
20182,374
20183,349
20184,595
20185,596
20186,575
20187,360
20188,384
20189,576
20190,377
20191,403
20192,567
20193,494
20194,597
20195,598
20196,332
20197,424
20198,565
20199,448
20200,575
20201,565
20202,426
20203,593
20204,435
20205,372
20206,557
20207,379
20208,624
20209,443
20210,324
20211,582
20212,552
20213,335
20214,586
20215,607
20216,579
20217,393
20218,588
20219,578
20220,564
20221,319
20222,580
20223,412
20224,555
20225,565
20226,582
20227,315
20228,580
20229,570
20230,505
20231,557
20232,341
20233,402
20234,454
20235,352
20236,584
20237,584
20238,579
20239,531
20240,406
20241,356
20242,570
20243,611
20244,503
20245,555
20246,600
20247,541
20248,580
20249,355
20250,331
20251,343
20252,611
20253,589
20254,354
20255,570
20256,422
20257,557
20258,576
20259,408
20260,569
20261,582
20262,369
20263,448
20264,548
20265,604
20266,473
20267,596
20268,563
20269,383
20270,374
20271,431
20272,320
20273,346
20274,390
20275,610
20276,463
20277,571
20278,572
20279,340
20280,398
20281,592
20282,502
20283,558
20284,342
20285,594
20286,373
20287,554
20288,362
20289,571
20290,569
20291,385
20292,608
20293,599
20294,401
20295,393
20296,591
20297,453
20298,384
20299,577
20300,487
20301,402
20302,618
20303,473
20304,554
20305,406
20306,416
20307,508
20308,327
20309,591
20310,586
20311,441
20312,607
20313,337
20314,370
20315,350
20316,577
20317,614
20318,397
20319,552
20320,516
20321,444
20322,561
20323,560
20324,427
20325,342
20326,575
20327,346
20328,318
20329,417
20330,491
20331,318
20332,380
20333,596
20334,608
20335,421
20336,580
20337,363
20338,345
20339,504
20340,558
20341,323
20342,597
20343,383
20344,408
20345,384
20346,501
20347,372
20348,582
20349,359
20350,559
20351,422
20352,565
20353,458
20354,548
20355,451
20356,517
20357,601
20358,358
20359,350
20360,503
20361,380
20362,370
20363,343
20364,369
20365,405
20366,539
20367,594
20368,568
20369,426
20370,503
20371,583
20372,593
20373,609
20374,603
20375,569
20376,554
20377,360
20378,514
20379,524
20380,564
20381,494
20382,602
20383,562
20384,581
20385,548
20386,361
20387,556
20388,489
20389,397
20390,602
20391,526
20392,503
20393,349
20394,335
20395,473
20396,568
20397,369
20398,598
20399,348
20400,604
20401,316
20402,527
20403,594
20404,522
20405,361
20406,556
20407,370
20408,422
20409,340
20410,350
20411,440
20412,559
20413,418
20414,589
20415,442
20416,385
20417,571
20418,312
20419,561
20420,449
20421,412
20422,568
20423,452
20424,586
20425,399
20426,580
20427,460
20428,390
20429,426
20430,404
20431,552
20432,338
20433,329
20434,533
20435,363
20436,427
20437,607
20438,587
20439,332
20440,371
20441,349
20442,556
20443,523
20444,416
20445,361
20446,409
20447,406
20448,564
20449,484
20450,554
20451,609
20452,385
20453,304
20454,599
20455,592
20456,597
20457,365
20458,624
20459,620
20460,549
20461,473
20462,359
20463,549
20464,608
20465,404
20466,587
20467,491
20468,613
20469,431
20470,505
20471,626
20472,541
20473,568
20474,323
20475,407
20476,420
20477,559
20478,389
20479,562
20480,375
20481,400
20482,393
20483,363
20484,520
20485,535
20486,398
20487,594
20488,396
20489,358
20490,586
20491,616
20492,408
20493,558
20494,539
20495,552
20496,434
20497,385
20498,620
20499,573
20500,334
20501,402
20502,315
20503,386
20504,579
20505,585
20506,467
20507,414
20508,579
20509,498
20510,592
20511,574
20512,571
20513,383
20514,517
20515,501
20516,520
20517,547
20518,500
20519,578
20520,579
20521,581
20522,595
20523,476
20524,595
20525,314
20526,565
20527,563
20528,408
20529,433
20530,333
20531,567
20532,443
20533,460
20534,502
20535,573
20536,574
20537,357
20538,582
20539,353
20540,523
20541,514
20542,352
20543,578
20544,347
20545,449
20546,373
20547,582
20548,371
20549,387
20550,552
20551,353
20552,561
20553,408
20554,377
20555,549
20556,397
20557,604
20558,524
20559,431
20560,569
20561,334
20562,419
20563,549
20564,482
20565,581
20566,619
20567,349
20568,444
20569,569
20570,340
20571,404
20572,587
20573,377
20574,531
20575,547
20576,333
20577,453
20578,377
20579,430
20580,612
20581,586
20582,469
20583,381
20584,621
20585,365
20586,411
20587,455
20588,511
20589,554
20590,539
20591,579
20592,526
20593,589
20594,354
20595,588
20596,358
20597,566
20598,585
20599,368
20600,362
20601,430
20602,577
20603,585
20604,393
20605,346
20606,555
20607,585
20608,605
20609,562
20610,570
20611,412
20612,434
20613,555
20614,341
20615,434
20616,592
20617,557
20618,600
20619,590
20620,541
20621,355
20622,370
20623,341
20624,316
20625,336
20626,479
20627,604
20628,585
20629,350
20630,356
20631,424
20632,472
20633,559
20634,345
20635,573
20636,481
20637,356
20638,606
20639,565
20640,361
20641,469
20642,335
20643,570
20644,407
20645,533
20646,615
20647,540
20648,350
20649,597
20650,377
20651,398
20652,430
20653,346
20654,369
20655,434
20656,358
20657,312
20658,592
20659,420
20660,561
20661,401
20662,564
20663,566
20664,349
20665,361
20666,566
20667,573
20668,526
20669,378
20670,493
20671,595
20672,391
20673,501
20674,497
20675,401
20676,540
20677,602
20678,349
20679,399
20680,378
20681,603
20682,565
20683,386
20684,514
20685,575
20686,536
20687,350
20688,532
20689,515
20690,434
20691,371
20692,559
20693,387
20694,467
20695,585
20696,607
20697,313
20698,492
20699,473
20700,382
20701,340
20702,459
20703,357
20704,489
20705,412
20706,398
20707,340
20708,577
20709,617
20710,581
20711,558
20712,595
20713,566
20714,364
20715,566
20716,425
20717,456
20718,342
20719,595
20720,372
20721,403
20722,470
20723,479
20724,433
20725,467
20726,453
20727,410
20728,572
20729,358
20730,570
20731,617
20732,363
20733,559
20734,346
20735,526
20736,391
20737,343
20738,592
20739,346
20740,531
20741,584
20742,327
20743,357
20744,604
20745,605
20746,342
20747,521
20748,603
20749,549
20750,550
20751,358
20752,546
20753,547
20754,357
20755,378
20756,565
20757,612
20758,567
20759,400
20760,395
20761,391
20762,595
20763,596
20764,362
20765,382
20766,575
20767,372
20768,357
20769,385
20770,385
20771,538
20772,366
20773,341
20774,361
20775,451
20776,458
20777,498
20778,378
20779,527
20780,394
20781,403
20782,586
20783,393
20784,586
20785,537
20786,370
20787,523
20788,540
20789,595
20790,579
20791,334
20792,532
20793,559
20794,482
20795,561
20796,370
20797,535
20798,586
20799,545
20800,611
20801,350
20802,357
20803,335
20804,608
20805,557
20806,537
20807,521
20808,390
20809,419
20810,580
20811,517
20812,364
20813,578
20814,371
20815,392
20816,352
20817,595
20818,573
20819,592
20820,384
20821,387
20822,360
20823,581
20824,391
20825,420
20826,365
20827,610
20828,408
20829,575
20830,373
20831,541
20832,348
20833,527
20834,471
20835,619
20836,365
20837,605
20838,337
20839,587
20840,564
20841,453
20842,596
20843,605
20844,592
20845,378
20846,598
20847,387
20848,549
20849,571
20850,353
20851,609
20852,571
20853,403
20854,392
20855,372
20856,606
20857,373
20858,391
20859,490
20860,367
20861,613
20862,389
20863,555
20864,614
20865,370
20866,551
20867,539
20868,522
20869,579
20870,565
20871,528
20872,571
20873,580
20874,370
20875,580
20876,504
20877,396
20878,349
20879,396
20880,356
20881,491
20882,599
20883,438
20884,321
20885,394
20886,381
20887,458
20888,375
20889,606
20890,560
20891,564
20892,368
20893,540
20894,446
20895,583
20896,554
20897,357
20898,500
20899,566
20900,370
20901,557
20902,540
20903,609
20904,515
20905,590
20906,317
20907,460
20908,396
20909,401
20910,441
20911,389
20912,594
20913,505
20914,611
20915,610
20916,365
20917,558
20918,565
20919,420
20920,379
20921,367
20922,547
20923,589
20924,542
20925,318
20926,512
20927,357
20928,600
20929,595
20930,393
20931,585
20932,342
20933,491
20934,348
20935,374
20936,312
20937,539
20938,404
20939,451
20940,518
20941,536
20942,505
20943,560
20944,365
20945,359
20946,358
20947,393
20948,351
20949,338
20950,610
20951,314
20952,361
20953,598
20954,566
20955,469
20956,441
20957,566
20958,537
20959,583
20960,594
20961,407
20962,620
20963,364
20964,385
20965,321
20966,488
20967,588
20968,518
20969,486
20970,329
20971,547
20972,392
20973,607
20974,518
20975,402
20976,570
20977,407
20978,511
20979,518
20980,527
20981,621
20982,596
20983,473
20984,532
20985,579
20986,503
20987,403
20988,591
20989,544
20990,336
20991,372
20992,563
20993,573
20994,448
20995,568
20996,335
20997,510
20998,567
20999,500
21000,548
21001,587
21002,572
21003,346
21004,422
21005,354
21006,475
21007,541
21008,454
21009,389
21010,586
21011,604
21012,552
21013,604
21014,571
21015,552
21016,608
21017,366
21018,591
21019,572
21020,556
21021,576
21022,352
21023,565
21024,593
21025,541
21026,525
21027,381
21028,338
21029,592
21030,360
21031,596
21032,545
21033,586
21034,449
21035,431
21036,356
21037,596
21038,470
21039,563
21040,582
21041,430
21042,593
21043,557
21044,448
21045,587
21046,583
21047,353
21048,588
21049,390
21050,414
21051,581
21052,357
21053,548
21054,591
21055,585
21056,565
21057,341
21058,371
21059,371
21060,588
21061,574
21062,492
21063,524
21064,518
21065,409
21066,335
21067,388
21068,595
21069,447
21070,408
21071,416
21072,578
21073,433
21074,363
21075,599
21076,455
21077,476
21078,595
21079,459
21080,586
21081,592
21082,503
21083,471
21084,578
21085,572
21086,621
21087,563
21088,540
21089,424
21090,471
21091,563
21092,631
21093,554
21094,383
21095,485
21096,566
21097,558
21098,373
21099,398
21100,367
21101,588
21102,399
21103,573
21104,617
21105,373
21106,579
21107,443
21108,461
21109,432
21110,523
21111,327
21112,546
21113,554
21114,388
21115,508
21116,450
21117,397
21118,429
21119,400
21120,553
21121,355
21122,564
21123,392
21124,287
21125,573
21126,611
21127,375
21128,352
21129,316
21130,560
21131,557
21132,589
21133,561
21134,328
21135,584
21136,532
21137,507
21138,613
21139,515
21140,617
21141,393
21142,369
21143,398
21144,353
21145,500
21146,562
21147,576
21148,590
21149,603
21150,551
21151,527
21152,383
21153,420
21154,604
21155,373
21156,371
21157,389
21158,318
21159,562
21160,619
21161,346
21162,590
21163,472
21164,573
21165,444
21166,565
21167,375
21168,434
21169,536
21170,602
21171,586
21172,467
21173,393
21174,589
21175,378
21176,586
21177,425
21178,520
21179,564
21180,572
21181,575
21182,562
21183,599
21184,451
21185,609
21186,398
21187,383
21188,345
21189,377
21190,318
21191,533
21192,363
21193,457
21194,340
21195,556
21196,618
21197,589
21198,537
21199,402
21200,515
21201,584
21202,378
21203,555
21204,422
21205,389
21206,577
21207,406
21208,316
21209,363
21210,336
21211,516
21212,483
21213,580
21214,454
21215,566
21216,328
21217,535
21218,610
21219,442
21220,337
21221,593
21222,406
21223,426
21224,581
21225,360
21226,560
21227,360
21228,390
21229,594
21230,503
21231,486
21232,418
21233,527
21234,560
21235,628
21236,363
21237,581
21238,602
21239,579
21240,561
21241,575
21242,528
21243,490
21244,584
21245,350
21246,578
21247,549
21248,392
21249,458
21250,429
21251,435
21252,358
21253,585
21254,406
21255,359
21256,476
21257,591
21258,596
21259,538
21260,571
21261,491
21262,567
21263,492
21264,600
21265,503
21266,609
21267,585
21268,352
21269,496
21270,436
21271,568
21272,570
21273,411
21274,364
21275,361
21276,318
21277,313
21278,593
21279,562
21280,420
21281,331
21282,402
21283,575
21284,359
21285,344
21286,344
21287,398
21288,582
21289,424
21290,382
21291,467
21292,420
21293,529
21294,398
21295,589
21296,452
21297,439
21298,394
21299,342
21300,318
21301,589
21302,580
21303,359
21304,485
21305,617
21306,520
21307,573
21308,328
21309,573
21310,371
21311,454
21312,406
21313,338
21314,506
21315,532
21316,567
21317,609
21318,404
21319,595
21320,507
21321,599
21322,495
21323,422
21324,360
21325,603
21326,567
21327,392
21328,530
21329,592
21330,378
21331,592
21332,598
21333,595
21334,378
21335,566
21336,613
21337,394
21338,611
21339,507
21340,553
21341,608
21342,353
21343,406
21344,467
21345,506
21346,417
21347,594
21348,589
21349,568
21350,558
21351,346
21352,343
21353,341
21354,566
21355,606
21356,408
21357,563
21358,373
21359,351
21360,400
21361,577
21362,408
21363,358
21364,347
21365,603
21366,396
21367,388
21368,569
21369,322
21370,314
21371,358
21372,335
21373,598
21374,600
21375,405
21376,576
21377,584
21378,589
21379,450
21380,506
21381,558
21382,387
21383,329
21384,379
21385,425
21386,381
21387,325
21388,363
21389,482
21390,338
21391,377
21392,516
21393,479
21394,585
21395,558
21396,393
21397,529
21398,619
21399,591
21400,562
21401,613
21402,588
21403,464
21404,566
21405,408
21406,598
21407,510
21408,405
21409,369
21410,346
21411,516
21412,426
21413,608
21414,597
21415,413
21416,462
21417,572
21418,465
21419,605
21420,422
21421,599
21422,574
21423,557
21424,334
21425,576
21426,355
21427,375
21428,608
21429,319
21430,544
21431,574
21432,599
21433,354
21434,442
21435,416
21436,526
21437,615
21438,346
21439,328
21440,574
21441,589
21442,425
21443,381
21444,340
21445,341
21446,536
21447,523
21448,529
21449,598
21450,369
21451,341
21452,638
21453,357
21454,392
21455,569
21456,568
21457,395
21458,572
21459,481
21460,428
21461,381
21462,541
21463,570
21464,579
21465,597
21466,355
21467,555
21468,329
21469,546
21470,473
21471,400
21472,609
21473,370
21474,476
21475,383
21476,392
21477,385
21478,399
21479,570
21480,391
21481,347
21482,593
21483,377
21484,390
21485,578
21486,394
21487,578
21488,603
21489,587
21490,398
21491,432
21492,490
21493,516
21494,537
21495,626
21496,361
21497,453
21498,403
21499,378
21500,402
21501,552
21502,592
21503,369
21504,461
21505,367
21506,624
21507,379
21508,401
21509,533
21510,381
21511,426
21512,348
21513,507
21514,597
21515,375
21516,345
21517,578
21518,354
21519,381
21520,367
21521,408
21522,361
21523,571
21524,445
21525,492
21526,359
21527,578
21528,350
21529,577
21530,577
21531,352
21532,402
21533,503
21534,360
21535,329
21536,556
21537,364
21538,379
21539,387
21540,520
21541,499
21542,368
21543,402
21544,586
21545,592
21546,388
21547,494
21548,415
21549,567
21550,366
21551,401
21552,516
21553,610
21554,504
21555,582
21556,441
21557,582
21558,578
21559,409
21560,505
21561,510
21562,366
21563,590
21564,575
21565,529
21566,351
21567,590
21568,393
21569,524
21570,569
21571,394
21572,336
21573,586
21574,572
21575,585
21576,390
21577,497
21578,453
21579,351
21580,543
21581,552
21582,578
21583,437
21584,557
21585,339
21586,557
21587,563
21588,550
21589,586
21590,570
21591,502
21592,353
21593,584
21594,601
21595,504
21596,352
21597,588
21598,435
21599,433
21600,360
21601,570
21602,558
21603,560
21604,600
21605,338
21606,549
21607,541
21608,541
21609,487
21610,386
21611,524
21612,367
21613,595
21614,519
21615,377
21616,374
21617,405
21618,392
21619,401
21620,421
21621,386
21622,317
21623,383
21624,389
21625,380
21626,476
21627,431
21628,579
21629,348
21630,578
21631,380
21632,572
21633,436
21634,419
21635,624
21636,359
21637,525
21638,385
21639,585
21640,365
21641,423
21642,428
21643,599
21644,500
21645,537
21646,534
21647,368
21648,633
21649,345
21650,371
21651,610
21652,408
21653,326
21654,445
21655,554
21656,345
21657,456
21658,573
21659,587
21660,380
21661,437
21662,591
21663,617
21664,559
21665,438
21666,376
21667,558
21668,498
21669,360
21670,602
21671,333
21672,380
21673,584
21674,426
21675,617
21676,435
21677,582
21678,403
21679,569
21680,344
21681,553
21682,439
21683,564
21684,559
21685,388
21686,553
21687,406
21688,607
21689,428
21690,357
21691,531
21692,601
21693,575
21694,394
21695,541
21696,553
21697,588
21698,368
21699,608
21700,494
21701,392
21702,459
21703,568
21704,597
21705,403
21706,576
21707,558
21708,410
21709,583
21710,526
21711,601
21712,483
21713,537
21714,597
21715,490
21716,367
21717,411
21718,437
21719,575
21720,595
21721,339
21722,427
21723,451
21724,581
21725,370
21726,572
21727,539
21728,514
21729,339
21730,359
21731,327
21732,565
21733,584
21734,517
21735,413
21736,372
21737,593
21738,426
21739,359
21740,434
21741,360
21742,405
21743,586
21744,398
21745,551
21746,541
21747,307
21748,343
21749,602
21750,530
21751,582
21752,417
21753,499
21754,417
21755,597
21756,567
21757,442
21758,347
21759,575
21760,503
21761,320
21762,392
21763,569
21764,566
21765,582
21766,559
21767,603
21768,581
21769,331
21770,594
21771,413
21772,568
21773,547
21774,516
21775,364
21776,550
21777,619
21778,370
21779,323
21780,380
21781,495
21782,608
21783,433
21784,417
21785,402
21786,526
21787,572
21788,388
21789,591
21790,370
21791,555
21792,346
21793,558
21794,356
21795,413
21796,606
21797,513
21798,580
21799,332
21800,381
21801,497
21802,460
21803,487
21804,383
21805,387
21806,343
21807,321
21808,553
21809,348
21810,576
21811,360
21812,368
21813,458
21814,558
21815,542
21816,349
21817,570
21818,328
21819,622
21820,475
21821,347
21822,610
21823,450
21824,562
21825,533
21826,525
21827,569
21828,537
21829,576
21830,396
21831,630
21832,586
21833,392
21834,575
21835,416
21836,521
21837,535
21838,593
21839,354
21840,511
21841,536
21842,335
21843,527
21844,344
21845,442
21846,575
21847,383
21848,575
21849,562
21850,479
21851,355
21852,340
21853,607
21854,616
21855,526
21856,566
21857,580
21858,350
21859,568
21860,401
21861,350
21862,386
21863,575
21864,360
21865,370
21866,408
21867,556
21868,551
21869,364
21870,569
21871,570
21872,585
21873,511
21874,517
21875,602
21876,339
21877,328
21878,367
21879,510
21880,426
21881,319
21882,440
21883,366
21884,519
21885,429
21886,584
21887,437
21888,386
21889,519
21890,373
21891,625
21892,578
21893,377
21894,563
21895,456
21896,547
21897,510
21898,289
21899,607
21900,323
21901,562
21902,584
21903,555
21904,609
21905,596
21906,366
21907,573
21908,378
21909,496
21910,340
21911,395
21912,567
21913,523
21914,554
21915,580
21916,368
21917,470
21918,400
21919,601
21920,575
21921,554
21922,395
21923,398
21924,458
21925,400
21926,307
21927,587
21928,596
21929,342
21930,561
21931,441
21932,409
21933,363
21934,442
21935,380
21936,514
21937,430
21938,382
21939,489
21940,594
21941,348
21942,589
21943,477
21944,586
21945,337
21946,295
21947,552
21948,390
21949,574
21950,506
21951,387
21952,336
21953,369
21954,511
21955,354
21956,564
21957,616
21958,382
21959,577
21960,373
21961,573
21962,429
21963,343
21964,599
21965,590
21966,585
21967,579
21968,545
21969,373
21970,402
21971,579
21972,336
21973,572
21974,382
21975,595
21976,604
21977,570
21978,545
21979,367
21980,361
21981,415
21982,616
21983,350
21984,360
21985,587
21986,541
21987,375
21988,492
21989,601
21990,581
21991,358
21992,464
21993,386
21994,383
21995,393
21996,320
21997,586
21998,608
21999,394
22000,460
22001,601
22002,450
22003,386
22004,422
22005,357
22006,535
22007,361
22008,496
22009,565
22010,420
22011,434
22012,619
22013,488
22014,385
22015,568
22016,391
22017,562
22018,601
22019,499
22020,400
22021,448
22022,619
22023,487
22024,457
22025,517
22026,413
22027,579
22028,548
22029,518
22030,583
22031,374
22032,434
22033,483
22034,611
22035,326
22036,575
22037,589
22038,364
22039,586
22040,588
22041,345
22042,572
22043,491
22044,456
22045,498
22046,362
22047,598
22048,527
22049,382
22050,464
22051,578
22052,573
22053,493
22054,390
22055,388
22056,591
22057,505
22058,552
22059,573
22060,389
22061,623
22062,393
22063,372
22064,581
22065,373
22066,489
22067,342
22068,470
22069,377
22070,346
22071,580
22072,436
22073,578
22074,336
22075,427
22076,410
22077,597
22078,590
22079,336
22080,570
22081,392
22082,382
22083,566
22084,400
22085,360
22086,516
22087,387
22088,566
22089,421
22090,595
22091,383
22092,362
22093,577
22094,333
22095,469
22096,414
22097,331
22098,326
22099,376
22100,413
22101,359
22102,587
22103,509
22104,500
22105,441
22106,564
22107,451
22108,462
22109,541
22110,381
22111,417
22112,417
22113,583
22114,598
22115,481
22116,526
22117,365
22118,522
22119,416
22120,541
22121,400
22122,406
22123,477
22124,592
22125,615
22126,352
22127,398
22128,330
22129,361
22130,578
22131,446
22132,558
22133,484
22134,617
22135,333
22136,475
22137,574
22138,359
22139,376
22140,485
22141,372
22142,594
22143,368
22144,580
22145,617
22146,458
22147,344
22148,348
22149,511
22150,545
22151,522
22152,344
22153,512
22154,305
22155,370
22156,389
22157,343
22158,348
22159,448
22160,338
22161,576
22162,576
22163,502
22164,559
22165,355
22166,594
22167,347
22168,439
22169,416
22170,450
22171,481
22172,366
22173,397
22174,465
22175,597
22176,472
22177,402
22178,357
22179,440
22180,550
22181,416
22182,456
22183,585
22184,434
22185,359
22186,559
22187,569
22188,380
22189,588
22190,369
22191,363
22192,364
22193,603
22194,354
22195,494
22196,377
22197,545
22198,417
22199,381
22200,583
22201,543
22202,606
22203,513
22204,370
22205,389
22206,388
22207,404
22208,566
22209,471
22210,418
22211,393
22212,429
22213,372
22214,411
22215,582
22216,591
22217,557
22218,592
22219,609
22220,406
22221,559
22222,593
22223,571
22224,547
22225,384
22226,615
22227,371
22228,583
22229,579
22230,384
22231,361
22232,382
22233,597
22234,343
22235,410
22236,330
22237,578
22238,377
22239,398
22240,367
22241,537
22242,594
22243,347
22244,610
22245,599
22246,527
22247,573
22248,491
22249,347
22250,368
22251,352
22252,355
22253,565
22254,449
22255,430
22256,555
22257,407
22258,360
22259,397
22260,602
22261,520
22262,606
22263,477
22264,348
22265,330
22266,508
22267,369
22268,561
22269,533
22270,599
22271,456
22272,600
22273,440
22274,487
22275,574
22276,579
22277,367
22278,392
22279,406
22280,593
22281,558
22282,509
22283,560
22284,371
22285,605
22286,550
22287,594
22288,560
22289,367
22290,311
22291,564
22292,498
22293,427
22294,603
22295,589
22296,604
22297,349
22298,599
22299,491
22300,325
22301,539
22302,339
22303,578
22304,527
22305,557
22306,596
22307,481
22308,609
22309,444
22310,571
22311,560
22312,413
22313,353
22314,560
22315,582
22316,342
22317,346
22318,390
22319,562
22320,581
22321,590
22322,532
22323,348
22324,331
22325,416
22326,561
22327,357
22328,521
22329,554
22330,366
22331,428
22332,390
22333,567
22334,368
22335,333
22336,355
22337,412
22338,524
22339,596
22340,616
22341,566
22342,421
22343,399
22344,348
22345,436
22346,577
22347,342
22348,399
22349,598
22350,538
22351,433
22352,494
22353,602
22354,546
22355,598
22356,443
22357,590
22358,521
22359,416
22360,595
22361,402
22362,541
22363,515
22364,554
22365,470
22366,307
22367,444
22368,604
22369,495
22370,360
22371,455
22372,487
22373,580
22374,351
22375,518
22376,461
22377,589
22378,591
22379,517
22380,584
22381,383
22382,593
22383,516
22384,409
22385,579
22386,351
22387,592
22388,538
22389,613
22390,521
22391,384
22392,624
22393,586
22394,354
22395,595
22396,370
22397,594
22398,392
22399,402
22400,513
22401,476
22402,487
22403,611
22404,551
22405,605
22406,595
22407,615
22408,536
22409,436
22410,567
22411,552
22412,432
22413,364
22414,469
22415,407
22416,378
22417,394
22418,548
22419,572
22420,580
22421,400
22422,585
22423,353
22424,369
22425,578
22426,395
22427,583
22428,577
22429,535
22430,413
22431,398
22432,498
22433,343
22434,567
22435,542
22436,385
22437,394
22438,575
22439,335
22440,330
22441,359
22442,374
22443,519
22444,446
22445,546
22446,350
22447,480
22448,478
22449,409
22450,584
22451,351
22452,555
22453,344
22454,466
22455,602
22456,588
22457,392
22458,595
22459,468
22460,475
22461,584
22462,530
22463,595
22464,603
22465,387
22466,550
22467,377
22468,350
22469,363
22470,313
22471,588
22472,591
22473,346
22474,513
22475,366
22476,386
22477,485
22478,583
22479,518
22480,441
22481,363
22482,404
22483,583
22484,419
22485,427
22486,605
22487,378
22488,612
22489,350
22490,516
22491,585
22492,573
22493,449
22494,624
22495,373
22496,374
22497,603
22498,566
22499,410
22500,381
22501,338
22502,579
22503,541
22504,606
22505,480
22506,604
22507,447
22508,583
22509,366
22510,521
22511,612
22512,583
22513,388
22514,587
22515,516
22516,351
22517,351
22518,558
22519,508
